Entity,Code,Year,Electric power consumption (kWh per capita) (kWh per capita)
Denmark,DNK,1987,5794.3945649562
Denmark,DNK,1988,5858.05756332566
Denmark,DNK,1989,5853.96000540857
Denmark,DNK,1990,5944.82836695787
Denmark,DNK,1991,6217.33551300293
Denmark,DNK,1992,6236.25847696065
Denmark,DNK,1993,6306.86956166447
Denmark,DNK,1994,6539.53570564214
Denmark,DNK,1995,6424.53729172371
Denmark,DNK,1996,6646.68594817401
Denmark,DNK,1997,6607.20141245274
Denmark,DNK,1998,6504.25632878281
Denmark,DNK,1999,6508.51338053166
Denmark,DNK,2000,6482.48862839575
Denmark,DNK,2001,6490.09299312922
Denmark,DNK,2002,6533.75201430227
Denmark,DNK,2003,6602.63637972505
Denmark,DNK,2004,6615.56995871791
Denmark,DNK,2005,6659.00042661297
Denmark,DNK,2006,6824.74593877224
Denmark,DNK,2007,6668.39026644631
Denmark,DNK,2008,6534.12385018916
Denmark,DNK,2009,6219.70109150757
Denmark,DNK,2010,6327.50645629896
Denmark,DNK,2011,6165.97361994424
Denmark,DNK,2012,6038.55230693622
Denmark,DNK,2013,6039.43200024506
Denmark,DNK,2014,5858.80153628748
Dominican Republic,DOM,1971,327.566974166475
Dominican Republic,DOM,1972,308.407637584891
Dominican Republic,DOM,1973,399.841617724416
Dominican Republic,DOM,1974,364.380882216121
Dominican Republic,DOM,1975,402.335175104152
Dominican Republic,DOM,1976,381.1978018919
Dominican Republic,DOM,1977,421.296540102164
Dominican Republic,DOM,1978,409.306943588339
Dominican Republic,DOM,1979,471.288322567699
Dominican Republic,DOM,1980,440.847204699937
Dominican Republic,DOM,1981,442.493435365926
Dominican Republic,DOM,1982,327.530672071224
Dominican Republic,DOM,1983,365.253778164164
Dominican Republic,DOM,1984,443.19736909225
Dominican Republic,DOM,1985,474.968160797527
Dominican Republic,DOM,1986,482.755560894355
Dominican Republic,DOM,1987,476.30141749194
Dominican Republic,DOM,1988,379.093177829321
Dominican Republic,DOM,1989,333.383643783836
Dominican Republic,DOM,1990,388.521317932242
Dominican Republic,DOM,1991,398.327950855231
Dominican Republic,DOM,1992,540.2654410474
Dominican Republic,DOM,1993,508.443512516973
Dominican Republic,DOM,1994,526.373355937765
Dominican Republic,DOM,1995,497.059014703089
Dominican Republic,DOM,1996,633.444815137114
Dominican Republic,DOM,1997,636.983871568372
Dominican Republic,DOM,1998,1090.35572765214
Dominican Republic,DOM,1999,1267.74920062754
Dominican Republic,DOM,2000,1313.6163198609
Dominican Republic,DOM,2001,1273.6391309037
Dominican Republic,DOM,2002,1373.48375873288
Dominican Republic,DOM,2003,1347.38217793518
Dominican Republic,DOM,2004,1112.60048612556
Dominican Republic,DOM,2005,1215.90470909761
Dominican Republic,DOM,2006,1308.56447606521
Dominican Republic,DOM,2007,1335.38811111077
Dominican Republic,DOM,2008,1352.35541461025
Dominican Republic,DOM,2009,1299.78650167213
Dominican Republic,DOM,2010,1366.23767362751
Dominican Republic,DOM,2011,1397.61316712368
Dominican Republic,DOM,2012,1466.27999153122
Dominican Republic,DOM,2013,1516.54032721167
Dominican Republic,DOM,2014,1578.15166170087
Early-demographic dividend,,1971,194.078829256101
Early-demographic dividend,,1972,206.617420795143
Early-demographic dividend,,1973,218.324442983827
Early-demographic dividend,,1974,229.152783600517
Early-demographic dividend,,1975,243.630578317239
Early-demographic dividend,,1976,259.909247003404
Early-demographic dividend,,1977,271.574827964703
Early-demographic dividend,,1978,288.356964238359
Early-demographic dividend,,1979,309.692727281689
Early-demographic dividend,,1980,326.654210834904
Early-demographic dividend,,1981,343.621501136937
Early-demographic dividend,,1982,358.193334462848
Early-demographic dividend,,1983,371.675184163259
Early-demographic dividend,,1984,397.514323894052
Early-demographic dividend,,1985,411.601079437914
Early-demographic dividend,,1986,430.465501570407
Early-demographic dividend,,1987,451.091394207141
Early-demographic dividend,,1988,472.371281167955
Early-demographic dividend,,1989,489.137598029873
Early-demographic dividend,,1990,533.51690025762
Early-demographic dividend,,1991,551.837541075538
Early-demographic dividend,,1992,568.862861300474
Early-demographic dividend,,1993,585.752082607008
Early-demographic dividend,,1994,607.815655945827
Early-demographic dividend,,1995,624.736945285823
Early-demographic dividend,,1996,651.154031005185
Early-demographic dividend,,1997,676.770844048609
Early-demographic dividend,,1998,694.693596911272
Early-demographic dividend,,1999,708.131105114463
Early-demographic dividend,,2000,730.625607389341
Early-demographic dividend,,2001,738.031614927837
Early-demographic dividend,,2002,759.77352105219
Early-demographic dividend,,2003,794.744429064923
Early-demographic dividend,,2004,820.313245284806
Early-demographic dividend,,2005,852.681732013327
Early-demographic dividend,,2006,894.178156050839
Early-demographic dividend,,2007,928.550856446332
Early-demographic dividend,,2008,948.691344244252
Early-demographic dividend,,2009,963.212962508741
Early-demographic dividend,,2010,1017.50856937658
Early-demographic dividend,,2011,1067.87707153994
Early-demographic dividend,,2012,1094.55601963817
Early-demographic dividend,,2013,1119.0904595902
Early-demographic dividend,,2014,1149.97034046888
East Asia & Pacific,,1971,472.313984355196
East Asia & Pacific,,1972,510.552365480816
East Asia & Pacific,,1973,552.148717393559
East Asia & Pacific,,1974,546.126107738147
East Asia & Pacific,,1975,572.937576211475
East Asia & Pacific,,1976,603.000668764151
East Asia & Pacific,,1977,631.876513536544
East Asia & Pacific,,1978,673.601055516237
East Asia & Pacific,,1979,708.589287993752
East Asia & Pacific,,1980,712.12292588135
East Asia & Pacific,,1981,718.652182478232
East Asia & Pacific,,1982,726.595673300313
East Asia & Pacific,,1983,764.098922262915
East Asia & Pacific,,1984,800.382363925759
East Asia & Pacific,,1985,835.225416783921
East Asia & Pacific,,1986,862.190031083694
East Asia & Pacific,,1987,918.606405230789
East Asia & Pacific,,1988,973.891872445961
East Asia & Pacific,,1989,1025.89923474253
East Asia & Pacific,,1990,1095.21456825606
East Asia & Pacific,,1991,1142.24411590821
East Asia & Pacific,,1992,1187.38121376273
East Asia & Pacific,,1993,1242.66571916452
East Asia & Pacific,,1994,1334.1080019023
East Asia & Pacific,,1995,1387.30159588667
East Asia & Pacific,,1996,1449.61905544123
East Asia & Pacific,,1997,1499.19396693691
East Asia & Pacific,,1998,1513.24574011159
East Asia & Pacific,,1999,1565.52499867759
East Asia & Pacific,,2000,1664.72236723028
East Asia & Pacific,,2001,1726.72601370231
East Asia & Pacific,,2002,1825.38497543486
East Asia & Pacific,,2003,1947.85558275728
East Asia & Pacific,,2004,2113.10053092006
East Asia & Pacific,,2005,2259.65343242253
East Asia & Pacific,,2006,2433.03210544536
East Asia & Pacific,,2007,2644.51194319029
East Asia & Pacific,,2008,2698.74358208519
East Asia & Pacific,,2009,2793.95291346178
East Asia & Pacific,,2010,3074.75487281026
East Asia & Pacific,,2011,3273.70745168087
East Asia & Pacific,,2012,3390.78352991443
East Asia & Pacific,,2013,3580.18129745462
East Asia & Pacific,,2014,3676.73723224113
East Asia & Pacific (IDA & IBRD),,1971,133.102689482718
East Asia & Pacific (IDA & IBRD),,1972,144.003640440267
East Asia & Pacific (IDA & IBRD),,1973,156.172174729707
East Asia & Pacific (IDA & IBRD),,1974,154.965980936413
East Asia & Pacific (IDA & IBRD),,1975,175.105201183686
East Asia & Pacific (IDA & IBRD),,1976,180.395118073566
East Asia & Pacific (IDA & IBRD),,1977,194.918351163451
East Asia & Pacific (IDA & IBRD),,1978,216.507481406815
East Asia & Pacific (IDA & IBRD),,1979,234.319667899488
East Asia & Pacific (IDA & IBRD),,1980,247.386508464821
East Asia & Pacific (IDA & IBRD),,1981,250.155732279068
East Asia & Pacific (IDA & IBRD),,1982,262.204793951739
East Asia & Pacific (IDA & IBRD),,1983,277.953666042903
East Asia & Pacific (IDA & IBRD),,1984,293.85936302663
East Asia & Pacific (IDA & IBRD),,1985,317.290285752154
East Asia & Pacific (IDA & IBRD),,1986,339.654358978317
East Asia & Pacific (IDA & IBRD),,1987,369.424649497595
East Asia & Pacific (IDA & IBRD),,1988,400.698302763098
East Asia & Pacific (IDA & IBRD),,1989,425.987475952878
East Asia & Pacific (IDA & IBRD),,1990,450.085896409872
East Asia & Pacific (IDA & IBRD),,1991,483.30324082719
East Asia & Pacific (IDA & IBRD),,1992,530.013528723477
East Asia & Pacific (IDA & IBRD),,1993,579.646469919096
East Asia & Pacific (IDA & IBRD),,1994,638.082946791129
East Asia & Pacific (IDA & IBRD),,1995,677.18569986651
East Asia & Pacific (IDA & IBRD),,1996,726.519337340889
East Asia & Pacific (IDA & IBRD),,1997,760.095056796061
East Asia & Pacific (IDA & IBRD),,1998,773.551475110104
East Asia & Pacific (IDA & IBRD),,1999,809.238352476974
East Asia & Pacific (IDA & IBRD),,2000,876.480953767568
East Asia & Pacific (IDA & IBRD),,2001,942.40612208984
East Asia & Pacific (IDA & IBRD),,2002,1033.63170498371
East Asia & Pacific (IDA & IBRD),,2003,1173.29929102715
East Asia & Pacific (IDA & IBRD),,2004,1331.25477075312
East Asia & Pacific (IDA & IBRD),,2005,1476.66916119553
East Asia & Pacific (IDA & IBRD),,2006,1666.34507531059
East Asia & Pacific (IDA & IBRD),,2007,1879.09408930484
East Asia & Pacific (IDA & IBRD),,2008,1968.89260344588
East Asia & Pacific (IDA & IBRD),,2009,2099.59625996891
East Asia & Pacific (IDA & IBRD),,2010,2351.13115546977
East Asia & Pacific (IDA & IBRD),,2011,2602.61664884939
East Asia & Pacific (IDA & IBRD),,2012,2743.26593370116
East Asia & Pacific (IDA & IBRD),,2013,2961.08809165413
East Asia & Pacific (IDA & IBRD),,2014,3079.16409734358
East Asia & Pacific (excluding high income),,1971,143.261416092436
East Asia & Pacific (excluding high income),,1972,154.394763886432
East Asia & Pacific (excluding high income),,1973,166.770600821367
East Asia & Pacific (excluding high income),,1974,165.947737765706
East Asia & Pacific (excluding high income),,1975,186.19908496789
East Asia & Pacific (excluding high income),,1976,191.602107893229
East Asia & Pacific (excluding high income),,1977,206.130631991004
East Asia & Pacific (excluding high income),,1978,227.629907199857
East Asia & Pacific (excluding high income),,1979,245.396545962719
East Asia & Pacific (excluding high income),,1980,258.469119271996
East Asia & Pacific (excluding high income),,1981,261.367234402798
East Asia & Pacific (excluding high income),,1982,273.391738271268
East Asia & Pacific (excluding high income),,1983,289.067828613467
East Asia & Pacific (excluding high income),,1984,304.91604501671
East Asia & Pacific (excluding high income),,1985,328.779946470226
East Asia & Pacific (excluding high income),,1986,350.631307622702
East Asia & Pacific (excluding high income),,1987,380.250790619751
East Asia & Pacific (excluding high income),,1988,412.023045225937
East Asia & Pacific (excluding high income),,1989,437.499985652574
East Asia & Pacific (excluding high income),,1990,460.169423496302
East Asia & Pacific (excluding high income),,1991,491.93399189225
East Asia & Pacific (excluding high income),,1992,536.362328564092
East Asia & Pacific (excluding high income),,1993,583.801917190277
East Asia & Pacific (excluding high income),,1994,641.793628352088
East Asia & Pacific (excluding high income),,1995,680.119128813667
East Asia & Pacific (excluding high income),,1996,727.789041125795
East Asia & Pacific (excluding high income),,1997,759.799436685003
East Asia & Pacific (excluding high income),,1998,771.815426648397
East Asia & Pacific (excluding high income),,1999,807.754748176584
East Asia & Pacific (excluding high income),,2000,874.39298450389
East Asia & Pacific (excluding high income),,2001,939.771379814971
East Asia & Pacific (excluding high income),,2002,1029.56012203346
East Asia & Pacific (excluding high income),,2003,1167.92831151252
East Asia & Pacific (excluding high income),,2004,1324.23763888187
East Asia & Pacific (excluding high income),,2005,1468.15579546295
East Asia & Pacific (excluding high income),,2006,1655.15310518131
East Asia & Pacific (excluding high income),,2007,1864.75877723467
East Asia & Pacific (excluding high income),,2008,1954.13061860075
East Asia & Pacific (excluding high income),,2009,2082.25263017224
East Asia & Pacific (excluding high income),,2010,2330.82917842778
East Asia & Pacific (excluding high income),,2011,2578.08812109487
East Asia & Pacific (excluding high income),,2012,2716.97447629757
East Asia & Pacific (excluding high income),,2013,2931.68778402701
East Asia & Pacific (excluding high income),,2014,3048.12589762057
Ecuador,ECU,1971,144.506936092888
Ecuador,ECU,1972,149.485643389476
Ecuador,ECU,1973,163.341458058451
Ecuador,ECU,1974,174.457790775978
Ecuador,ECU,1975,196.353689095114
Ecuador,ECU,1976,223.556317179196
Ecuador,ECU,1977,252.229587506987
Ecuador,ECU,1978,291.998411507511
Ecuador,ECU,1979,327.558685560773
Ecuador,ECU,1980,360.185521244113
Ecuador,ECU,1981,385.057472668985
Ecuador,ECU,1982,404.50664487057
Ecuador,ECU,1983,409.471622419756
Ecuador,ECU,1984,412.636303993619
Ecuador,ECU,1985,398.409061086699
Ecuador,ECU,1986,418.85467187956
Ecuador,ECU,1987,452.750588717809
Ecuador,ECU,1988,452.605025312203
Ecuador,ECU,1989,446.510139889472
Ecuador,ECU,1990,481.303210159315
Ecuador,ECU,1991,509.512006033846
Ecuador,ECU,1992,522.994036709716
Ecuador,ECU,1993,517.842698911042
Ecuador,ECU,1994,550.440902001424
Ecuador,ECU,1995,552.856440969835
Ecuador,ECU,1996,613.173524769463
Ecuador,ECU,1997,656.184871555061
Ecuador,ECU,1998,688.513579337523
Ecuador,ECU,1999,637.002728755802
Ecuador,ECU,2000,637.521384008167
Ecuador,ECU,2001,649.977378390859
Ecuador,ECU,2002,692.239784701111
Ecuador,ECU,2003,720.111913066464
Ecuador,ECU,2004,829.111226962481
Ecuador,ECU,2005,799.768012672228
Ecuador,ECU,2006,868.159467563225
Ecuador,ECU,2007,958.927532969206
Ecuador,ECU,2008,1083.98911871775
Ecuador,ECU,2009,1111.20375869351
Ecuador,ECU,2010,1143.78001819924
Ecuador,ECU,2011,1217.33991199389
Ecuador,ECU,2012,1281.54526823084
Ecuador,ECU,2013,1333.26548137294
Ecuador,ECU,2014,1380.61028558436
Egypt,EGY,1971,201.208017693368
Egypt,EGY,1972,197.416989564331
Egypt,EGY,1973,194.248479122703
Egypt,EGY,1974,214.26322441963
Egypt,EGY,1975,236.298622460689
Egypt,EGY,1976,269.375424180858
Egypt,EGY,1977,303.170072341332
Egypt,EGY,1978,316.845835300873
Egypt,EGY,1979,341.011963051994
Egypt,EGY,1980,375.154691218255
Egypt,EGY,1981,410.491690799815
Egypt,EGY,1982,449.788075020882
Egypt,EGY,1983,494.300230471737
Egypt,EGY,1984,512.063375373046
Egypt,EGY,1985,487.740410638505
Egypt,EGY,1986,578.731434723999
Egypt,EGY,1987,607.825364790854
Egypt,EGY,1988,621.735676870216
Egypt,EGY,1989,643.049522062348
Egypt,EGY,1990,662.733531531574
Egypt,EGY,1991,678.627711996057
Egypt,EGY,1992,682.345869286484
Egypt,EGY,1993,698.140847284386
Egypt,EGY,1994,710.656381486452
Egypt,EGY,1995,729.191677370947
Egypt,EGY,1996,786.959498967682
Egypt,EGY,1997,826.12361632533
Egypt,EGY,1998,869.838096842687
Egypt,EGY,1999,926.607768665544
Egypt,EGY,2000,961.949067939645
Egypt,EGY,2001,1013.25425464017
Egypt,EGY,2002,1062.52754679363
Egypt,EGY,2003,1128.72138446974
Egypt,EGY,2004,1171.16975256885
Egypt,EGY,2005,1241.34276797947
Egypt,EGY,2006,1311.36448847228
Egypt,EGY,2007,1401.19247014981
Egypt,EGY,2008,1446.62613519419
Egypt,EGY,2009,1512.45942794995
Egypt,EGY,2010,1550.81099324121
Egypt,EGY,2011,1658.9644495261
Egypt,EGY,2012,1658.77004197669
Egypt,EGY,2013,1658.5932257968
Egypt,EGY,2014,1657.76871980683
El Salvador,SLV,1971,169.71363281194
El Salvador,SLV,1972,181.774350706939
El Salvador,SLV,1973,203.874216429533
El Salvador,SLV,1974,216.098179619524
El Salvador,SLV,1975,210.245869524596
El Salvador,SLV,1976,240.112744491028
El Salvador,SLV,1977,259.817402638913
El Salvador,SLV,1978,282.285338638275
El Salvador,SLV,1979,290.359530412884
El Salvador,SLV,1980,274.193661061706
El Salvador,SLV,1981,260.130034944636
El Salvador,SLV,1982,256.04563960624
El Salvador,SLV,1983,276.659051935748
El Salvador,SLV,1984,286.91794146874
El Salvador,SLV,1985,297.124613616147
El Salvador,SLV,1986,301.867549899849
El Salvador,SLV,1987,319.962704656417
El Salvador,SLV,1988,329.554300761765
El Salvador,SLV,1989,330.508838990324
El Salvador,SLV,1990,353.378811429302
El Salvador,SLV,1991,371.903052890396
El Salvador,SLV,1992,386.087445380663
El Salvador,SLV,1993,438.984289367921
El Salvador,SLV,1994,475.027254553472
El Salvador,SLV,1995,507.029351563816
El Salvador,SLV,1996,517.813617070042
El Salvador,SLV,1997,557.635583225889
El Salvador,SLV,1998,572.446495807193
El Salvador,SLV,1999,590.710650147369
El Salvador,SLV,2000,617.114996763597
El Salvador,SLV,2001,628.856061044754
El Salvador,SLV,2002,669.662810129382
El Salvador,SLV,2003,696.303379281876
El Salvador,SLV,2004,692.743853918869
El Salvador,SLV,2005,758.339621039181
El Salvador,SLV,2006,820.113603979078
El Salvador,SLV,2007,885.349245291548
El Salvador,SLV,2008,858.713834228461
El Salvador,SLV,2009,848.910819718716
El Salvador,SLV,2010,859.743965002905
El Salvador,SLV,2011,883.15656206803
El Salvador,SLV,2012,918.144050243311
El Salvador,SLV,2013,961.320488636853
El Salvador,SLV,2014,939.153399141468
Eritrea,ERI,1992,39.4410023529925
Eritrea,ERI,1993,41.3030199283844
Eritrea,ERI,1994,45.6984621009042
Eritrea,ERI,1995,47.8939756821575
Eritrea,ERI,1996,54.2296042939578
Eritrea,ERI,1997,58.5193034621285
Eritrea,ERI,1998,50.5548158424526
Eritrea,ERI,1999,53.2967846594896
Eritrea,ERI,2000,50.695575720474
Eritrea,ERI,2001,55.4741553344977
Eritrea,ERI,2002,59.7570047797304
Eritrea,ERI,2003,62.3283796092572
Eritrea,ERI,2004,60.9025551343057
Eritrea,ERI,2005,60.9724296278641
Eritrea,ERI,2006,57.0494421941609
Eritrea,ERI,2007,58.9887829819528
Eritrea,ERI,2008,57.1747724113295
Eritrea,ERI,2009,60.3201515242206
Eritrea,ERI,2010,61.9471445099343
Eritrea,ERI,2011,64.1385213277344
Estonia,EST,1990,5755.89450245798
Estonia,EST,1991,5617.06357593668
Estonia,EST,1992,4933.82323684635
Estonia,EST,1993,4049.8538277845
Estonia,EST,1994,4354.83010760923
Estonia,EST,1995,4244.64407775397
Estonia,EST,1996,4556.39116865429
Estonia,EST,1997,4811.59813795296
Estonia,EST,1998,4733.95490839415
Estonia,EST,1999,4460.36810804434
Estonia,EST,2000,4540.49256076479
Estonia,EST,2001,4680.44794559529
Estonia,EST,2002,4767.46293544061
Estonia,EST,2003,5158.60277810202
Estonia,EST,2004,5429.52552199919
Estonia,EST,2005,5531.54582864313
Estonia,EST,2006,5869.42478894573
Estonia,EST,2007,6277.41146283975
Estonia,EST,2008,6364.56783013858
Estonia,EST,2009,5975.95381093506
Estonia,EST,2010,6506.31818096472
Estonia,EST,2011,6314.41444766954
Estonia,EST,2012,6689.36777611787
Estonia,EST,2013,6664.65856902557
Estonia,EST,2014,6732.36747315611
Ethiopia,ETH,1971,18.8748877722083
Ethiopia,ETH,1972,18.7172820913443
Ethiopia,ETH,1973,17.7598052416566
Ethiopia,ETH,1974,17.0163559203795
Ethiopia,ETH,1975,16.4891746725909
Ethiopia,ETH,1976,16.0196019590495
Ethiopia,ETH,1977,15.0197532061225
Ethiopia,ETH,1978,15.7037406838659
Ethiopia,ETH,1979,17.2303008370052
Ethiopia,ETH,1980,18.0065741293226
Ethiopia,ETH,1981,18.8813555417941
Ethiopia,ETH,1982,19.6031714915601
Ethiopia,ETH,1983,20.3730445501283
Ethiopia,ETH,1984,21.3063144299342
Ethiopia,ETH,1985,19.8282646790494
Ethiopia,ETH,1986,19.8239679131867
Ethiopia,ETH,1987,20.2560013692229
Ethiopia,ETH,1988,19.2290298527128
Ethiopia,ETH,1989,18.6401261691164
Ethiopia,ETH,1990,22.5011102904606
Ethiopia,ETH,1991,21.8381443052934
Ethiopia,ETH,1992,21.627265673901
Ethiopia,ETH,1993,23.2567019090072
Ethiopia,ETH,1994,23.5607710852259
Ethiopia,ETH,1995,23.9749236955303
Ethiopia,ETH,1996,24.3934813585455
Ethiopia,ETH,1997,23.8288716381488
Ethiopia,ETH,1998,23.6964745331138
Ethiopia,ETH,1999,22.8960204767156
Ethiopia,ETH,2000,22.6489397358003
Ethiopia,ETH,2001,26.4409449961621
Ethiopia,ETH,2002,26.1003303507465
Ethiopia,ETH,2003,28.4788186511836
Ethiopia,ETH,2004,30.6200096335776
Ethiopia,ETH,2005,33.365011413245
Ethiopia,ETH,2006,37.3110246379711
Ethiopia,ETH,2007,39.4072084253303
Ethiopia,ETH,2008,40.8607851531502
Ethiopia,ETH,2009,42.0645939596531
Ethiopia,ETH,2010,48.2653492761395
Ethiopia,ETH,2011,52.6060039297807
Ethiopia,ETH,2012,57.3859796024159
Ethiopia,ETH,2013,64.391891199751
Ethiopia,ETH,2014,69.7157738840151
Euro area,,1960,1214.93366000623
Euro area,,1961,1295.05945553717
Euro area,,1962,1392.42201129093
Euro area,,1963,1497.94998826953
Euro area,,1964,1621.45255597326
Euro area,,1965,1725.91003707689
Euro area,,1966,1840.99932702857
Euro area,,1967,1934.1247760417
Euro area,,1968,2085.69002640483
Euro area,,1969,2271.90030571931
Euro area,,1970,2675.35533808036
Euro area,,1971,2822.64937404324
Euro area,,1972,3031.23447123651
Euro area,,1973,3261.98468615278
Euro area,,1974,3376.78766197275
Euro area,,1975,3330.58092904088
Euro area,,1976,3622.30853344677
Euro area,,1977,3713.87792564773
Euro area,,1978,3912.5753674785
Euro area,,1979,4110.18860355254
Euro area,,1980,4200.4428928489
Euro area,,1981,4242.30188560477
Euro area,,1982,4251.72467237709
Euro area,,1983,4353.34003673987
Euro area,,1984,4555.39450661324
Euro area,,1985,4736.50860637437
Euro area,,1986,4847.31617273252
Euro area,,1987,5000.94038480664
Euro area,,1988,5138.36432195004
Euro area,,1989,5279.03731630895
Euro area,,1990,5299.1994618933
Euro area,,1991,5401.4359498193
Euro area,,1992,5414.9601058124
Euro area,,1993,5357.57743030394
Euro area,,1994,5442.35714458502
Euro area,,1995,5563.79953986527
Euro area,,1996,5700.48683343458
Euro area,,1997,5796.33195906144
Euro area,,1998,5929.48183600115
Euro area,,1999,6061.78310072393
Euro area,,2000,6236.13361601831
Euro area,,2001,6377.48727413741
Euro area,,2002,6480.53932765972
Euro area,,2003,6619.36455784269
Euro area,,2004,6741.62322616752
Euro area,,2005,6784.97843768263
Euro area,,2006,6856.02823892538
Euro area,,2007,6861.33223412001
Euro area,,2008,6853.87734813218
Euro area,,2009,6496.23460710849
Euro area,,2010,6773.18761362921
Euro area,,2011,6643.7344497699
Euro area,,2012,6636.7709413631
Euro area,,2013,6536.51096656113
Euro area,,2014,6352.75412716087
Europe & Central Asia,,1990,5050.5585000571
Europe & Central Asia,,1991,5020.87142144194
Europe & Central Asia,,1992,4867.06516203999
Europe & Central Asia,,1993,4711.64739502339
Europe & Central Asia,,1994,4599.55574111885
Europe & Central Asia,,1995,4645.72575766377
Europe & Central Asia,,1996,4691.91664591712
Europe & Central Asia,,1997,4701.29104896332
Europe & Central Asia,,1998,4742.58526509659
Europe & Central Asia,,1999,4811.76663657585
Europe & Central Asia,,2000,4940.30986223073
Europe & Central Asia,,2001,5030.24712760135
Europe & Central Asia,,2002,5076.23783397419
Europe & Central Asia,,2003,5190.13956958905
Europe & Central Asia,,2004,5296.82207271126
Europe & Central Asia,,2005,5376.09026983584
Europe & Central Asia,,2006,5491.79145291288
Europe & Central Asia,,2007,5550.24912794688
Europe & Central Asia,,2008,5582.11904785759
Europe & Central Asia,,2009,5293.65436987948
Europe & Central Asia,,2010,5527.05051244873
Europe & Central Asia,,2011,5488.50731387379
Europe & Central Asia,,2012,5520.44996871334
Europe & Central Asia,,2013,5458.66761043863
Europe & Central Asia,,2014,5372.26771330456
Europe & Central Asia (IDA & IBRD),,1990,4397.78944060509
Europe & Central Asia (IDA & IBRD),,1991,4253.44246219282
Europe & Central Asia (IDA & IBRD),,1992,3955.10729693472
Europe & Central Asia (IDA & IBRD),,1993,3688.47102029553
Europe & Central Asia (IDA & IBRD),,1994,3412.39491948524
Europe & Central Asia (IDA & IBRD),,1995,3369.92244342589
Europe & Central Asia (IDA & IBRD),,1996,3318.36610741441
Europe & Central Asia (IDA & IBRD),,1997,3260.55634439252
Europe & Central Asia (IDA & IBRD),,1998,3215.76289638482
Europe & Central Asia (IDA & IBRD),,1999,3238.1286212123
Europe & Central Asia (IDA & IBRD),,2000,3336.24890016427
Europe & Central Asia (IDA & IBRD),,2001,3375.43236568496
Europe & Central Asia (IDA & IBRD),,2002,3392.68654095922
Europe & Central Asia (IDA & IBRD),,2003,3515.39575308844
Europe & Central Asia (IDA & IBRD),,2004,3616.04816309437
Europe & Central Asia (IDA & IBRD),,2005,3701.6314878345
Europe & Central Asia (IDA & IBRD),,2006,3884.06029475908
Europe & Central Asia (IDA & IBRD),,2007,3994.25600260559
Europe & Central Asia (IDA & IBRD),,2008,4067.0859691038
Europe & Central Asia (IDA & IBRD),,2009,3856.48054835175
Europe & Central Asia (IDA & IBRD),,2010,4066.49143332852
Europe & Central Asia (IDA & IBRD),,2011,4164.40734243597
Europe & Central Asia (IDA & IBRD),,2012,4225.99603980446
Europe & Central Asia (IDA & IBRD),,2013,4195.64028030035
Europe & Central Asia (IDA & IBRD),,2014,4224.24447359696
Europe & Central Asia (excluding high income),,1990,4527.68224523125
Europe & Central Asia (excluding high income),,1991,4387.28521884284
Europe & Central Asia (excluding high income),,1992,4073.11824525883
Europe & Central Asia (excluding high income),,1993,3776.80515683065
Europe & Central Asia (excluding high income),,1994,3468.47479723032
Europe & Central Asia (excluding high income),,1995,3413.56896570667
Europe & Central Asia (excluding high income),,1996,3344.33883443573
Europe & Central Asia (excluding high income),,1997,3273.83127605939
Europe & Central Asia (excluding high income),,1998,3223.20725431378
Europe & Central Asia (excluding high income),,1999,3250.36075939454
Europe & Central Asia (excluding high income),,2000,3349.48574901804
Europe & Central Asia (excluding high income),,2001,3392.09920357652
Europe & Central Asia (excluding high income),,2002,3414.08793497175
Europe & Central Asia (excluding high income),,2003,3538.07449492622
Europe & Central Asia (excluding high income),,2004,3638.81118263721
Europe & Central Asia (excluding high income),,2005,3729.84849619629
Europe & Central Asia (excluding high income),,2006,3915.84667596751
Europe & Central Asia (excluding high income),,2007,4029.30362515046
Europe & Central Asia (excluding high income),,2008,4102.12797278299
Europe & Central Asia (excluding high income),,2009,3883.62254830442
Europe & Central Asia (excluding high income),,2010,4094.97275957218
Europe & Central Asia (excluding high income),,2011,4194.24508204192
Europe & Central Asia (excluding high income),,2012,4261.13255177959
Europe & Central Asia (excluding high income),,2013,4224.39156379722
Europe & Central Asia (excluding high income),,2014,4253.04111816755
European Union,,1960,1427.78328071703
European Union,,1961,1523.15005452485
European Union,,1962,1641.96634831864
European Union,,1963,1758.41456948869
European Union,,1964,1884.31453494601
European Union,,1965,1983.53626199476
European Union,,1966,2094.88751619528
European Union,,1967,2194.98884454448
European Union,,1968,2363.32966375533
European Union,,1969,2556.03795162497
European Union,,1970,2887.86479175018
European Union,,1971,2956.18586835623
European Union,,1972,3147.62011191019
European Union,,1973,3374.64766839706
European Union,,1974,3454.36005258272
European Union,,1975,3456.97565544259
European Union,,1976,3706.74399456236
European Union,,1977,3805.28675490309
European Union,,1978,3978.82152097628
European Union,,1979,4147.26370469219
European Union,,1980,4199.64439805742
European Union,,1981,4212.91107309806
European Union,,1982,4221.93147738183
European Union,,1983,4341.18750906671
European Union,,1984,4525.50747947196
European Union,,1985,4713.06757394696
European Union,,1986,4824.65910961326
European Union,,1987,4979.11817108492
European Union,,1988,5103.73590871217
European Union,,1989,5201.82389528208
European Union,,1990,5157.48457997769
European Union,,1991,5188.3307278988
European Union,,1992,5152.38294591702
European Union,,1993,5116.54356609024
European Union,,1994,5162.8819095331
